time,polarity
2026-02-05 12:00:00,-0.4441271827843422
2026-02-06 00:00:00,0.09166838273942925
2026-02-06 12:00:00,-0.247548519077464
2026-02-07 00:00:00,0.7790289469473445
2026-02-07 12:00:00,
2026-02-08 00:00:00,-0.17911002134247678
2026-02-08 12:00:00,0.6832150501183625
2026-02-09 00:00:00,0.22625646524167847
2026-02-09 12:00:00,-0.1613667071148875
2026-02-10 00:00:00,-0.0509083284022894
2026-02-10 12:00:00,-0.01942019329417323
2026-02-11 00:00:00,-0.6581795054873874
2026-02-11 12:00:00,-0.49848967743908384
2026-02-12 00:00:00,0.24007577728432006
2026-02-12 12:00:00,0.4368364582724083
2026-02-13 00:00:00,-0.247548519077464
2026-02-13 12:00:00,-0.809464605743675
2026-02-14 00:00:00,-0.48909615814212476
2026-02-14 12:00:00,-0.7888348193450904
2026-02-15 00:00:00,-1.6163184737772087
2026-02-15 12:00:00,-0.35020626567994484
2026-02-16 00:00:00,0.9096842608050473
2026-02-16 12:00:00,0.29995946280243385
2026-02-17 00:00:00,
2026-02-17 12:00:00,-0.6581795054873874
2026-02-18 00:00:00,0.29995946280243385
2026-02-18 12:00:00,-0.6581795054873874
2026-02-19 00:00:00,
2026-02-19 12:00:00,0.7790289469473445
2026-02-20 00:00:00,
2026-02-20 12:00:00,
2026-02-21 00:00:00,-0.6581795054873874
2026-02-21 12:00:00,-0.6581795054873874
2026-02-22 00:00:00,-0.6581795054873874
2026-02-22 12:00:00,-0.6581795054873874
2026-02-23 00:00:00,0.06042472072997858
2026-02-23 12:00:00,1.2580984310922552
2026-02-24 00:00:00,0.7790289469473445
2026-02-24 12:00:00,-0.6581795054873874
2026-02-25 00:00:00,1.066470637434291
2026-02-25 12:00:00,-1.137248989632298
2026-02-26 00:00:00,
2026-02-26 12:00:00,
2026-02-27 00:00:00,2.2162373993820763
2026-02-27 12:00:00,0.7790289469473445
2026-02-28 00:00:00,1.2580984310922552
2026-02-28 12:00:00,2.2162373993820763
2026-03-01 00:00:00,
2026-03-01 12:00:00,
2026-03-02 00:00:00,0.7790289469473445
2026-03-02 12:00:00,-0.6581795054873874
2026-03-03 00:00:00,
2026-03-03 12:00:00,-3.5325964103568515
2026-03-04 00:00:00,-0.6581795054873874
2026-03-04 12:00:00,-0.6581795054873874
2026-03-05 00:00:00,-0.6581795054873874
2026-03-05 12:00:00,-0.08329612451349458
2026-03-06 00:00:00,
2026-03-06 12:00:00,
2026-03-07 00:00:00,
2026-03-07 12:00:00,
2026-03-08 00:00:00,-0.6581795054873874
2026-03-08 12:00:00,0.5737134537423828
2026-03-09 00:00:00,-0.7888348193450904
2026-03-09 12:00:00,-1.2969388176806016
2026-03-10 00:00:00,2.2162373993820763
2026-03-10 12:00:00,
2026-03-11 00:00:00,
2026-03-11 12:00:00,0.7790289469473445
2026-03-12 00:00:00,0.7790289469473445
2026-03-12 12:00:00,
2026-03-13 00:00:00,0.7790289469473445
2026-03-13 12:00:00,-3.5325964103568515
2026-03-14 00:00:00,
2026-03-14 12:00:00,
2026-03-15 00:00:00,2.2162373993820763
2026-03-15 12:00:00,
2026-03-16 00:00:00,
2026-03-16 12:00:00,2.2162373993820763
2026-03-17 00:00:00,
2026-03-17 12:00:00,2.2162373993820763
2026-03-18 00:00:00,-3.5325964103568515
2026-03-18 12:00:00,0.7790289469473445
