time,polarity
2025-06-13 00:00:00,-0.33766233766233766
2025-06-13 12:00:00,-0.3950617283950617
2025-06-14 00:00:00,-0.5777777777777777
2025-06-14 12:00:00,-0.33579335793357934
2025-06-15 00:00:00,-0.477124183006536
2025-06-15 12:00:00,-0.5321637426900585
2025-06-16 00:00:00,-0.5510204081632653
2025-06-16 12:00:00,-0.4406779661016949
2025-06-17 00:00:00,-0.36423841059602646
2025-06-17 12:00:00,-0.484304932735426
2025-06-18 00:00:00,-0.41545893719806765
2025-06-18 12:00:00,-0.3562874251497006
2025-06-19 00:00:00,-0.4051724137931034
2025-06-19 12:00:00,-0.35694050991501414
2025-06-20 00:00:00,-0.36879432624113473
2025-06-20 12:00:00,-0.3373860182370821
2025-06-21 00:00:00,-0.21014492753623187
2025-06-21 12:00:00,-0.2064516129032258
2025-06-22 00:00:00,-0.4226190476190476
2025-06-22 12:00:00,-0.40476190476190477
2025-06-23 00:00:00,-0.2893081761006289
2025-06-23 12:00:00,-0.2647058823529412
2025-06-24 00:00:00,-0.4489795918367347
2025-06-24 12:00:00,-0.011494252873563218
2025-06-25 00:00:00,-0.045454545454545456
2025-06-25 12:00:00,-0.42105263157894735
2025-06-26 00:00:00,-0.391304347826087
2025-06-26 12:00:00,-0.6428571428571429
2025-06-27 00:00:00,-0.25
2025-06-27 12:00:00,-0.08571428571428572
2025-06-28 00:00:00,-0.52
2025-06-28 12:00:00,-0.2037037037037037
2025-06-29 00:00:00,-0.38461538461538464
2025-06-29 12:00:00,-0.3763440860215054
2025-06-30 00:00:00,-0.1875
2025-06-30 12:00:00,-0.047619047619047616
