time,polarity
2022-09-18 00:00:00,-0.3333333333333333
2022-09-18 06:00:00,-0.5
2022-09-18 12:00:00,-0.296875
2022-09-18 18:00:00,-0.29381443298969073
2022-09-19 00:00:00,-0.2948717948717949
2022-09-19 06:00:00,-0.09375
2022-09-19 12:00:00,-0.33587786259541985
2022-09-19 18:00:00,-0.313953488372093
2022-09-20 00:00:00,0.0851063829787234
2022-09-20 06:00:00,-0.21052631578947367
2022-09-20 12:00:00,0.23958333333333334
2022-09-20 18:00:00,0.20202020202020202
2022-09-21 00:00:00,-0.24615384615384617
2022-09-21 06:00:00,-0.15384615384615385
2022-09-21 12:00:00,-0.1625
2022-09-21 18:00:00,-0.1896551724137931
2022-09-22 00:00:00,-0.11764705882352941
2022-09-22 06:00:00,0.07407407407407407
2022-09-22 12:00:00,-0.313953488372093
2022-09-22 18:00:00,-0.30726256983240224
2022-09-23 00:00:00,-0.09375
2022-09-23 06:00:00,0.17857142857142858
2022-09-23 12:00:00,-0.07142857142857142
2022-09-23 18:00:00,-0.015873015873015872
2022-09-24 00:00:00,0.1038961038961039
2022-09-24 06:00:00,-0.017241379310344827
2022-09-24 12:00:00,-0.008695652173913044
2022-09-24 18:00:00,0.18855218855218855
2022-09-25 00:00:00,0.07079646017699115
2022-09-25 06:00:00,-0.0273972602739726
2022-09-25 12:00:00,-0.2379182156133829
2022-09-25 18:00:00,-0.2857142857142857
2022-09-26 00:00:00,-0.3875
2022-09-26 06:00:00,-0.11428571428571428
2022-09-26 12:00:00,-0.21176470588235294
2022-09-26 18:00:00,-0.20833333333333334
2022-09-27 00:00:00,-0.0851063829787234
2022-09-27 06:00:00,-0.10344827586206896
2022-09-27 12:00:00,-0.10869565217391304
2022-09-27 18:00:00,-0.07042253521126761
2022-09-28 00:00:00,0.375
2022-09-28 06:00:00,0.75
2022-09-28 12:00:00,0.125
2022-09-28 18:00:00,-0.22727272727272727
2022-09-29 00:00:00,0.038461538461538464
2022-09-29 06:00:00,0.2857142857142857
2022-09-29 12:00:00,-0.027777777777777776
2022-09-29 18:00:00,-0.3888888888888889
