time,polarity
2025-05-01,-0.3225806451612903
2025-05-02,-0.3333333333333333
2025-05-03,-0.2647058823529412
2025-05-04,-0.43333333333333335
2025-05-05,0.014492753623188406
2025-05-06,-0.45
2025-05-07,-0.24761904761904763
2025-05-08,-0.3888888888888889
2025-05-09,-0.3391304347826087
2025-05-10,-0.20833333333333334
2025-05-11,-0.18181818181818182
2025-05-12,-0.5647058823529412
2025-05-13,-0.2536231884057971
2025-05-14,-0.2708333333333333
2025-05-15,-0.3924050632911392
2025-05-16,-0.3829787234042553
2025-05-17,-0.4375
2025-05-18,-0.06976744186046512
2025-05-19,-0.3961038961038961
2025-05-20,-0.25547445255474455
2025-05-21,-0.3125
2025-05-22,-0.3076923076923077
2025-05-23,-0.32142857142857145
2025-05-24,-0.3162393162393162
2025-05-25,-0.17647058823529413
2025-05-26,-0.8333333333333334
2025-05-27,-0.125
2025-05-28,-0.2
2025-05-29,-0.43315508021390375
2025-05-30,-0.28440366972477066
2025-05-31,-0.3333333333333333
2025-06-01,-0.2857142857142857
2025-06-02,-0.5070422535211268
2025-06-03,-0.125
2025-06-04,-0.2
2025-06-05,0.0
2025-06-06,-0.17391304347826086
2025-06-07,0.0
2025-06-08,-0.64
2025-06-09,-0.3333333333333333
2025-06-10,-0.26334519572953735
2025-06-11,-0.337696335078534
2025-06-12,-0.3333333333333333
2025-06-13,-0.3076923076923077
2025-06-14,-0.20540540540540542
2025-06-15,-0.3619047619047619
2025-06-16,-0.4383561643835616
2025-06-17,-0.26666666666666666
2025-06-18,-0.225
2025-06-19,-0.3583815028901734
2025-06-20,-0.2506527415143603
2025-06-21,-0.04578313253012048
2025-06-22,-0.04
2025-06-23,-0.1846986089644513
2025-06-24,-0.23972003499562555
2025-06-25,-0.13596491228070176
2025-06-26,-0.14814814814814814
2025-06-27,-0.0029239766081871343
2025-06-28,-0.0425531914893617
2025-06-29,0.0812720848056537
2025-06-30,-0.23076923076923078
2025-07-01,-0.11891891891891893
2025-07-02,-0.09390862944162437
2025-07-03,0.05217391304347826
2025-07-04,-0.039627039627039624
2025-07-05,0.07569721115537849
2025-07-06,-0.07563025210084033
2025-07-07,-0.04090909090909091
2025-07-08,0.08411214953271028
2025-07-09,0.2765957446808511
2025-07-10,-0.1953125
2025-07-11,-0.18947368421052632
2025-07-12,-0.03896103896103896
2025-07-13,0.037037037037037035
2025-07-14,-0.14216163583252192
2025-07-15,-0.15558510638297873
2025-07-16,-0.1740041928721174
2025-07-17,-0.10553814002089865
2025-07-18,-0.18324607329842932
2025-07-19,-0.05054151624548736
2025-07-20,-0.1419753086419753
2025-07-21,-0.3618421052631579
2025-07-22,-0.30612244897959184
2025-07-23,-0.3618421052631579
2025-07-24,-0.34210526315789475
2025-07-25,-0.29765013054830286
2025-07-26,-0.35046728971962615
2025-07-27,-0.3091334894613583
2025-07-28,-0.3524229074889868
2025-07-29,-0.42592592592592593
2025-07-30,-0.5
2025-07-31,-0.14766839378238342
2025-08-01,-0.1927710843373494
2025-08-02,-0.2894736842105263
2025-08-03,-0.26865671641791045
2025-08-04,-0.21256038647342995
2025-08-05,-0.4583333333333333
2025-08-06,-0.29891304347826086
2025-08-07,-0.28187919463087246
2025-08-08,-0.28703703703703703
2025-08-09,-0.23214285714285715
2025-08-10,-0.3112244897959184
2025-08-11,-0.21140939597315436
2025-08-12,-0.3377926421404682
2025-08-13,-0.272108843537415
2025-08-14,-0.3763440860215054
2025-08-15,-0.2297872340425532
2025-08-16,-0.3722627737226277
2025-08-17,-0.3819444444444444
2025-08-18,-0.42276422764227645
2025-08-19,-0.26198083067092653
2025-08-20,-0.27941176470588236
2025-08-21,-0.2949438202247191
2025-08-22,-0.23648648648648649
2025-08-23,-0.30303030303030304
2025-08-24,-0.30434782608695654
2025-08-25,-0.4481132075471698
2025-08-26,-0.27586206896551724
2025-08-27,-0.5
2025-08-28,-0.24352331606217617
2025-08-29,-0.27906976744186046
2025-08-30,-0.17391304347826086
2025-08-31,0.02631578947368421
2025-09-01,-0.1111111111111111
2025-09-02,-0.275
2025-09-03,-0.14772727272727273
2025-09-04,-0.14728682170542637
2025-09-05,-0.15625
2025-09-06,-0.21212121212121213
2025-09-07,-0.2857142857142857
2025-09-08,-0.2265193370165746
2025-09-09,-0.3125
2025-09-10,-0.18478260869565216
2025-09-11,-0.26666666666666666
2025-09-12,-0.27710843373493976
2025-09-13,-0.15789473684210525
2025-09-14,-0.23076923076923078
2025-09-15,-0.13043478260869565
2025-09-16,-0.15384615384615385
2025-09-17,-0.19047619047619047
2025-09-18,-0.23711340206185566
2025-09-19,-0.32567049808429116
2025-09-20,-0.4435483870967742
2025-09-21,-0.5833333333333334
2025-09-22,-0.3253968253968254
2025-09-23,-0.40229885057471265
2025-09-24,-0.20710059171597633
2025-09-25,-0.22429906542056074
2025-09-26,-0.42857142857142855
2025-09-27,-0.017543859649122806
2025-09-28,-0.28
2025-09-29,-0.16666666666666666
2025-09-30,-0.3125
