time,polarity
2025-05-01,-0.50747713623239
2025-05-02,-0.5734109951750374
2025-05-03,-0.1525978366293173
2025-05-04,-1.1865958833416583
2025-05-05,1.5594060071436433
2025-05-06,-1.2887933647027616
2025-05-07,-0.047823948175076826
2025-05-08,-0.9140692663787157
2025-05-09,-0.6089579452136821
2025-05-10,0.19307011503323848
2025-05-11,0.35565701719863035
2025-05-12,-1.9921525011291794
2025-05-13,-0.08464043214367314
2025-05-14,-0.19017044007089934
2025-05-15,-0.9356299164548977
2025-05-16,-0.8778290247613031
2025-05-17,-1.2121452536819342
2025-05-18,1.0427352216982266
2025-05-19,-0.9583106003012714
2025-05-20,-0.09599210414506519
2025-05-21,-0.4456641434736581
2025-05-22,-0.4161841007733399
2025-05-23,-0.5004127942028208
2025-05-24,-0.4685930655739056
2025-05-25,0.38844765292946565
2025-05-26,-3.639335436008141
2025-05-27,0.7040575218387558
2025-05-28,0.24416885571379018
2025-05-29,-1.1855028621506305
2025-05-30,-0.27338169209656865
2025-05-31,-0.5734109951750374
2025-06-01,-0.2814181912861703
2025-06-02,-1.638567843164003
2025-06-03,0.7040575218387558
2025-06-04,0.24416885571379018
2025-06-05,1.4705386320470317
2025-06-06,0.40413013088769134
2025-06-07,1.4705386320470317
2025-06-08,-2.453844652219341
2025-06-09,-0.5734109951750374
2025-06-10,-0.14425431187930038
2025-06-11,-0.600164262547054
2025-06-12,-0.5734109951750374
2025-06-13,-0.4161841007733399
2025-06-14,0.21102372662370258
2025-06-15,-0.7486066775083576
2025-06-16,-1.217395124299799
2025-06-17,-0.16462106973062357
2025-06-18,0.09087263367213504
2025-06-19,-0.7270025856599327
2025-06-20,-0.06642610069436737
2025-06-21,1.1898033820430367
2025-06-22,1.2252646767803834
2025-06-23,0.3379946732230568
2025-06-24,0.0006116035461210824
2025-06-25,0.6368223367327667
2025-06-26,0.5621165755038899
2025-06-27,1.4526092493521015
2025-06-28,1.2096088924016613
2025-06-29,1.9688867743732608
2025-06-30,0.055496582431753025
2025-07-01,0.7413457920651043
2025-07-02,0.894705107626601
2025-07-03,1.790461182394834
2025-07-04,1.2275516134262263
2025-07-05,1.9347024916153903
2025-07-06,1.0067853552823607
2025-07-07,1.2196902687061415
2025-07-08,1.986301622093722
2025-07-09,3.16658193974194
2025-07-10,0.2729118973466006
2025-07-11,0.3087146334155398
2025-07-12,1.2316354288652316
2025-07-13,1.6976441461828171
2025-07-14,0.5988249643515435
2025-07-15,0.5165142714686457
2025-07-16,0.40357121657890754
2025-07-17,0.8233947061867528
2025-07-18,0.3469014024223341
2025-07-19,1.1606256921794256
2025-07-20,0.5999674945265209
2025-07-21,-0.7482224764506092
2025-07-22,-0.4065579643813992
2025-07-23,-0.7482224764506092
2025-07-24,-0.6271991432598287
2025-07-25,-0.3546069880833798
2025-07-26,-0.6784738264808446
2025-07-27,-0.42502120959217066
2025-07-28,-0.6904653791128653
2025-07-29,-1.1411747805145012
2025-07-30,-1.595385808786072
2025-07-31,0.5650583567750789
2025-08-01,0.2884954741354736
2025-08-02,-0.304470254751081
2025-08-03,-0.17682375407224787
2025-08-04,0.16715046396339345
2025-08-05,-1.3398921053833133
2025-08-06,-0.3623509793205846
2025-08-07,-0.25790199231525485
2025-08-08,-0.28952910250530556
2025-08-09,0.047073713088804967
2025-08-10,-0.4378429076552064
2025-08-11,0.17420816377531675
2025-08-12,-0.6007548028970717
2025-08-13,-0.1979916758893514
2025-08-14,-0.837146430945627
2025-08-15,0.06151803796203089
2025-08-16,-0.8121204406900235
2025-08-17,-0.8714869824782557
2025-08-18,-1.1217877244297392
2025-08-19,-0.1358882315204732
2025-08-20,-0.2427720848891145
2025-08-21,-0.338012302152271
2025-08-22,0.020439234355698905
2025-08-23,-0.3875973927003039
2025-08-24,-0.39567624498181414
2025-08-25,-1.2772238385109387
2025-08-26,-0.22100588703330135
2025-08-27,-1.595385808786072
2025-08-28,-0.022709541208469585
2025-08-29,-0.24067500934818892
2025-08-30,0.40413013088769134
2025-08-31,1.6319030763014057
2025-09-01,0.7892220896396754
2025-09-02,-0.21571981041117544
2025-09-03,0.5646973199827056
2025-09-04,0.567398099088443
2025-09-05,0.5124372442866868
2025-09-06,0.1698434147238968
2025-09-07,-0.2814181912861703
2025-09-08,0.08155628868617809
2025-09-09,-0.4456641434736581
2025-09-10,0.3374795995652326
2025-09-11,-0.16462106973062357
2025-09-12,-0.228648407450833
2025-09-13,0.5023519665207885
2025-09-14,0.055496582431753025
2025-09-15,0.6707322561775265
2025-09-16,0.527177265636846
2025-09-17,0.3025674164915637
2025-09-18,0.0165950827859723
2025-09-19,-0.5264236474228058
2025-09-20,-1.2492330493371733
2025-09-21,-2.1063732155915895
2025-09-22,-0.5247455278602263
2025-09-23,-0.9962971249451208
2025-09-24,0.20062910034101245
2025-09-25,0.09517065858919084
2025-09-26,-1.1573966029527714
2025-09-27,1.3629623358774492
2025-09-28,-0.2463790548195065
2025-09-29,0.44856381843599724
2025-09-30,-0.4456641434736581
