time,polarity
2025-08-20 00:00:00,0.6153846153846154
2025-08-20 12:00:00,-0.23595505617977527
2025-08-21 00:00:00,-0.05405405405405406
2025-08-21 12:00:00,-0.2765957446808511
2025-08-22 00:00:00,0.3333333333333333
2025-08-22 12:00:00,-0.38461538461538464
2025-08-23 00:00:00,-0.1111111111111111
2025-08-23 12:00:00,-0.02
2025-08-24 00:00:00,-0.01639344262295082
2025-08-24 12:00:00,-0.38961038961038963
2025-08-25 00:00:00,-0.26666666666666666
2025-08-25 12:00:00,-0.29310344827586204
2025-08-26 00:00:00,-0.14285714285714285
2025-08-26 12:00:00,-0.3877551020408163
2025-08-27 00:00:00,-0.48
2025-08-27 12:00:00,0.2857142857142857
2025-08-28 00:00:00,-0.23342175066312998
2025-08-28 12:00:00,-0.2401129943502825
2025-08-29 00:00:00,-0.37280701754385964
2025-08-29 12:00:00,-0.35377358490566035
2025-08-30 00:00:00,-0.43636363636363634
2025-08-30 12:00:00,-0.31756756756756754
2025-08-31 00:00:00,-0.2597402597402597
2025-08-31 12:00:00,-0.24778761061946902
2025-09-01 00:00:00,-0.424
2025-09-01 12:00:00,-0.2597402597402597
2025-09-02 00:00:00,-0.13538461538461538
2025-09-02 12:00:00,-0.14215686274509803
2025-09-03 00:00:00,-0.12307692307692308
2025-09-03 12:00:00,-0.15583333333333332
2025-09-04 00:00:00,-0.12643678160919541
2025-09-04 12:00:00,-0.050761421319796954
2025-09-05 00:00:00,-0.10408921933085502
2025-09-05 12:00:00,-0.06
2025-09-06 00:00:00,0.08974358974358974
2025-09-06 12:00:00,-0.0641025641025641
2025-09-07 00:00:00,-0.1875
2025-09-07 12:00:00,-0.0547945205479452
2025-09-08 00:00:00,-0.26666666666666666
2025-09-08 12:00:00,0.0
2025-09-09 00:00:00,0.0
2025-09-09 12:00:00,0.24
2025-09-10 00:00:00,-0.08045977011494253
2025-09-10 12:00:00,0.15873015873015872
2025-09-11 00:00:00,0.013157894736842105
2025-09-11 12:00:00,0.03676470588235294
2025-09-12 00:00:00,0.12318840579710146
2025-09-12 12:00:00,0.14492753623188406
2025-09-13 00:00:00,-0.13333333333333333
2025-09-13 12:00:00,-0.22916666666666666
2025-09-14 00:00:00,-0.5714285714285714
2025-09-14 12:00:00,-0.3333333333333333
2025-09-15 00:00:00,0.0
2025-09-15 12:00:00,0.18181818181818182
2025-09-16 00:00:00,0.06666666666666667
2025-09-16 12:00:00,0.39436619718309857
2025-09-17 00:00:00,0.375
