time,polarity
2026-05-30 00:00:00,-0.2222222222222222
2026-05-30 12:00:00,-0.15789473684210525
2026-05-31 00:00:00,0.0
2026-05-31 12:00:00,0.0829326923076923
2026-06-01 00:00:00,-0.12258454106280194
2026-06-01 12:00:00,-0.08823529411764706
2026-06-02 00:00:00,0.15126050420168066
2026-06-02 12:00:00,-0.16666666666666666
2026-06-03 00:00:00,0.03857868020304569
2026-06-03 12:00:00,-0.2693298969072165
2026-06-04 00:00:00,-0.4036697247706422
2026-06-04 12:00:00,-0.46923076923076923
2026-06-05 00:00:00,-0.38461538461538464
2026-06-05 12:00:00,-0.2
2026-06-06 00:00:00,-0.5882352941176471
2026-06-06 12:00:00,-0.5789473684210527
2026-06-07 00:00:00,-0.375
2026-06-07 12:00:00,-0.3380281690140845
2026-06-08 00:00:00,-0.30716723549488056
2026-06-08 12:00:00,-0.4329501915708812
2026-06-09 00:00:00,0.1
2026-06-09 12:00:00,-0.2441860465116279
2026-06-10 00:00:00,-0.4375
2026-06-10 12:00:00,-0.20454545454545456
2026-06-11 00:00:00,-0.17692307692307693
2026-06-11 12:00:00,-0.38495575221238937
2026-06-12 00:00:00,-0.41025641025641024
2026-06-12 12:00:00,-0.410958904109589
2026-06-13 00:00:00,-0.6153846153846154
2026-06-13 12:00:00,-0.25
2026-06-14 00:00:00,-0.09090909090909091
2026-06-14 12:00:00,-0.05
2026-06-15 00:00:00,0.3076923076923077
2026-06-15 12:00:00,-0.01639344262295082
2026-06-16 00:00:00,-0.30434782608695654
2026-06-16 12:00:00,-0.09302325581395349
2026-06-17 00:00:00,-0.36363636363636365
2026-06-17 12:00:00,-0.4660633484162896
2026-06-18 00:00:00,-0.16639741518578352
2026-06-18 12:00:00,-0.28199052132701424
2026-06-19 00:00:00,-0.16666666666666666
2026-06-19 12:00:00,-0.08171206225680934
2026-06-20 00:00:00,0.12440191387559808
2026-06-20 12:00:00,0.01644736842105263
2026-06-21 00:00:00,-0.17252396166134185
2026-06-21 12:00:00,-0.037075718015665796
2026-06-22 00:00:00,-0.05284645044227716
2026-06-22 12:00:00,-0.06621004566210045
2026-06-23 00:00:00,-0.07394957983193277
2026-06-23 12:00:00,-0.13333333333333333
2026-06-24 00:00:00,-0.10810810810810811
2026-06-24 12:00:00,-0.17647058823529413
2026-06-25 00:00:00,-0.18125
2026-06-25 12:00:00,0.00375234521575985
2026-06-26 00:00:00,-0.041916167664670656
2026-06-26 12:00:00,0.21904761904761905
