time,count
2025-09-08 00:00:00,-1.0516677073552156
2025-09-08 12:00:00,1.0780235403406093
2025-09-09 00:00:00,-0.04851339168992788
2025-09-09 12:00:00,1.8612349311808873
2025-09-10 00:00:00,-0.3113720091637199
2025-09-10 12:00:00,1.2067706182869564
2025-09-11 00:00:00,0.5040261511631451
2025-09-11 12:00:00,2.242111703438831
2025-09-12 00:00:00,-0.17726046963627498
2025-09-12 12:00:00,1.3355176962333035
2025-09-13 00:00:00,0.8419872307723062
2025-09-13 12:00:00,0.30017661108142885
2025-09-14 00:00:00,-0.9229206294088687
2025-09-14 12:00:00,-0.7834446283003259
2025-09-15 00:00:00,-0.9014627830844775
2025-09-15 12:00:00,-0.5956884729619031
2025-09-16 00:00:00,-1.1535924773960737
2025-09-16 12:00:00,-0.5527727803131207
2025-09-17 00:00:00,-1.3145263248290078
2025-09-17 12:00:00,-0.9336495525710642
2025-09-18 00:00:00,-0.5635017034753163
2025-09-18 12:00:00,0.5308484590686341
2025-09-19 00:00:00,-0.5903240113808053
2025-09-19 12:00:00,-0.01096216062224331
2025-09-20 00:00:00,-0.8639115520167928
2025-09-20 12:00:00,-0.2738207780960353
2025-09-21 00:00:00,-1.2340594011125408
2025-09-21 12:00:00,-1.3735354022210835
2025-09-22 00:00:00,-1.5612915575595063
2025-09-22 12:00:00,-1.518375864910724
2025-09-23 00:00:00,-1.545198172816213
2025-09-23 12:00:00,-1.545198172816213
2025-09-24 00:00:00,-1.593478327046093
2025-09-24 12:00:00,-1.598842788627191
