time,polarity
2025-04-22,-0.5656970912738215
2025-04-23,-0.487758945386064
2025-04-24,-0.4818941504178273
2025-04-25,-0.4155251141552511
2025-04-26,-0.3545816733067729
2025-04-27,-0.42046718576195774
2025-04-28,-0.3777533039647577
2025-04-29,-0.3395638629283489
2025-04-30,-0.314410480349345
2025-05-01,-0.36231884057971014
2025-05-02,-0.42900763358778626
2025-05-03,-0.40789473684210525
2025-05-04,-0.4424920127795527
2025-05-05,-0.4635135135135135
2025-05-06,-0.5340501792114696
2025-05-07,-0.27581009796533534
2025-05-08,-0.315028901734104
2025-05-09,-0.3467520585544373
2025-05-10,-0.3553162853297443
2025-05-11,-0.2866161616161616
2025-05-12,-0.29540316503391106
2025-05-13,-0.3837753510140406
2025-05-14,-0.18674698795180722
