time,count
2026-05-01 00:00:00,-0.12693454916495925
2026-05-01 12:00:00,-0.021478876687478995
2026-05-02 00:00:00,0.1277508485165025
2026-05-02 12:00:00,-0.0314275250344111
2026-05-03 00:00:00,-0.4850858896545149
2026-05-03 12:00:00,0.1277508485165025
2026-05-04 00:00:00,-0.3557534611443976
2026-05-04 12:00:00,5.312986366937514
2026-05-05 00:00:00,1.584232966507362
2026-05-05 12:00:00,0.8639508261894779
2026-05-06 00:00:00,1.22409189634842
2026-05-06 12:00:00,0.6092654285080162
2026-05-07 00:00:00,0.056120580418591394
2026-05-07 12:00:00,0.08198706612061485
2026-05-08 00:00:00,0.5774297537978335
2026-05-08 12:00:00,-0.11897563048741358
2026-05-09 00:00:00,0.49187137801421743
2026-05-09 12:00:00,-0.13688319751189137
2026-05-10 00:00:00,-0.38360967651580746
2026-05-10 12:00:00,-0.3557534611443976
2026-05-11 00:00:00,-0.4313631885810815
2026-05-11 12:00:00,-0.3298869754423741
2026-05-12 00:00:00,-0.4253939995729223
2026-05-12 12:00:00,-0.42937345891169515
2026-05-13 00:00:00,-0.49901399734021984
2026-05-13 12:00:00,-0.48906534899328774
2026-05-14 00:00:00,-0.47911670064635564
2026-05-14 12:00:00,-0.457229674283105
2026-05-15 00:00:00,-0.5149318346953112
2026-05-15 12:00:00,-0.4811064303157421
2026-05-16 00:00:00,-0.4850858896545149
2026-05-16 12:00:00,-0.48309615998512845
2026-05-17 00:00:00,-0.5388085907279483
2026-05-17 12:00:00,-0.4870756193239013
2026-05-18 00:00:00,-0.5308496720504026
2026-05-18 12:00:00,-0.49304480833206055
2026-05-19 00:00:00,-0.5109523753565384
2026-05-19 12:00:00,-0.47911670064635564
2026-05-20 00:00:00,-0.4970242676708334
2026-05-20 12:00:00,-0.48309615998512845
2026-05-21 00:00:00,-0.4771269709769692
2026-05-21 12:00:00,-0.47911670064635564
2026-05-22 00:00:00,-0.5467675094054939
2026-05-22 12:00:00,-0.5029934566789926
2026-05-23 00:00:00,-0.5049831863483791
2026-05-23 12:00:00,-0.4970242676708334
2026-05-24 00:00:00,-0.48309615998512845
2026-05-24 12:00:00,-0.4253939995729223
2026-05-25 00:00:00,-0.518911294034084
2026-05-25 12:00:00,-0.4870756193239013
2026-05-26 00:00:00,-0.5487572390748804
2026-05-26 12:00:00,-0.5049831863483791
2026-05-27 00:00:00,-0.5507469687442668
2026-05-27 12:00:00,-0.4811064303157421
2026-05-28 00:00:00,-0.5527366984136531
2026-05-28 12:00:00,-0.5029934566789926
